revenue,outcalls,incalls,months,eqpdays,webcap,marryyes,travel,pcown,creditcd,retcalls,churndep
58.98,2,0.33,13,47,1,0,0,0,0,0,0
75.09,8,1.67,26,271,1,1,0,0,1,0,0
65.18,9.33,0.33,21,123,1,0,0,0,0,0,0
97.58,133,45.33,10,110,1,0,0,0,0,0,0
91.36,27.67,0.67,13,12,1,0,0,0,0,0,0
48.06,16,0,8,5,1,0,0,0,0,0,0
49.68,0,0,11,137,1,1,0,0,1,0,0
67.52,44.67,50,10,259,1,1,0,1,1,0,0
31.49,1.33,0,29,240,1,0,0,0,0,0,0
12.64,5,0.67,59,483,0,0,0,0,1,0,0
52.97,24,9,34,398,1,1,0,0,1,0,0
42.21,7.67,1.33,8,14,1,0,0,0,0,0,0
10.09,17.67,14.33,10,212,1,1,0,1,1,0,0
75.87,8.67,1.33,10,100,1,0,0,0,1,0,0
82.98,53.67,10,22,140,1,0,0,1,0,0,0
43.29,38,0.33,13,60,1,0,0,0,0,0,0
65.23,9.33,11,10,140,1,0,0,0,1,0,0
96.11,99.33,16.67,16,83,1,1,0,0,0,0,0
35.73,21.67,10.33,8,149,1,0,0,0,1,0,0
80.6,19,0.33,14,29,1,0,0,0,0,0,0
97.95,31,19.67,7,99,1,0,0,1,1,0,0
30.63,0,0,16,103,1,0,0,0,0,0,0
39.99,40.67,20.33,18,278,1,0,0,0,1,0,0
59.99,0,0,12,132,1,1,0,0,1,0,0
52.99,37.67,15,12,185,1,1,0,1,1,0,0
35.34,14,10,7,137,1,0,0,0,1,0,0
68.05,39.33,9,35,285,1,1,0,0,0,0,0
33.06,11.33,5.33,45,517,1,0,0,0,1,0,0
38.24,9.67,0.33,11,143,1,0,0,0,1,0,0
43.62,19.33,3,37,414,1,0,0,0,1,0,0
55.04,16.33,0.67,39,415,1,1,0,1,1,0,0
105.37,113.33,19,14,53,1,0,0,0,0,0,0
52.74,19.67,3.67,43,467,1,0,0,1,1,0,0
50.24,7,2.67,18,207,1,0,0,0,1,0,0
35.74,4.33,0,33,177,0,0,0,1,1,0,0
98.02,0,0,13,95,1,1,0,1,1,0,0
82.02,68,19,9,128,1,0,0,0,1,0,0
92.2,6.33,2,9,65,1,1,0,1,1,0,0
34.9,2.33,2.33,21,150,1,0,0,0,0,0,0
32.4,3,3.67,17,218,1,1,0,0,1,0,0
108.93,59.67,10.33,22,206,1,1,0,1,1,0,0
74.52,69,28.33,9,60,1,0,0,0,0,0,0
52.02,43.67,7.33,24,176,1,0,0,0,0,0,0
14.15,54.33,22,14,158,1,0,0,0,0,0,0
59.19,6,0,10,103,1,1,0,0,1,0,0
56.99,27.67,3.67,23,251,1,1,0,0,1,0,0
33.95,16,4,23,277,1,1,1,0,1,0,0
69.26,52,8.33,22,241,1,1,0,1,1,0,0
69.33,21.33,5,23,138,1,0,0,0,0,0,0
57.08,41.67,16,22,174,1,0,0,0,0,0,0
107.94,50,0.67,36,217,1,0,0,0,0,0,0
36.83,18.33,3.67,33,375,1,1,1,0,1,0,0
49.99,0.67,0,33,349,1,0,0,0,1,0,0
51.87,26.67,18,29,360,1,0,0,0,1,0,0
38.06,28,15.67,13,202,1,1,0,1,1,0,0
40.33,22,4.33,30,238,1,0,0,0,0,0,0
35.81,10,5.33,31,359,1,0,0,0,1,0,0
83.71,49.67,27,30,362,1,0,0,0,1,0,0
89.23,49.67,37.33,8,159,1,1,0,0,1,0,0
101.66,42.67,3.67,16,23,1,0,0,0,0,0,0
37.16,5.33,0.67,30,332,1,0,0,0,1,0,0
14,1,1.67,13,184,1,0,0,0,1,0,0
81.21,86,13,7,83,1,0,0,0,1,0,0
40.65,26,16.33,12,86,1,0,0,0,0,0,0
119.26,136,71.67,22,375,1,0,0,0,1,0,0
72.09,34.33,11.67,14,58,1,0,0,0,0,0,0
147.94,19.33,0,12,22,1,0,0,0,1,0,0
67.73,0,0,14,27,1,0,0,0,0,0,0
60.93,28,1,11,109,1,0,0,0,1,0,0
59.14,75.67,16,33,384,1,0,0,0,1,0,0
78.7,94,32.33,16,236,1,0,0,0,1,0,0
68.69,19.67,4.33,30,204,1,0,0,0,0,0,0
57.66,19.33,14.67,10,40,1,0,0,0,0,0,0
38.02,16.67,4.33,9,122,1,0,0,0,1,0,0
187.88,36.33,5.33,26,138,1,0,0,0,1,0,0
40.23,3,1,9,109,1,0,0,1,1,0,0
80.7,82.67,13.67,10,11,1,0,0,0,0,0,0
61.47,61.67,14.33,15,188,1,0,0,1,1,0,0
55.14,29.33,2.67,19,98,1,1,0,0,0,0,0
31.7,7.67,0.33,18,208,1,1,0,1,1,0,0
206.95,64,26.33,12,34,1,1,0,0,1,0,0
58,14.33,0,12,115,1,0,0,0,1,0,0
72.69,70.67,36,13,116,1,0,0,0,0,0,0
50,16.67,8.67,21,243,1,1,0,1,1,0,0
51.15,45.67,4,13,41,1,0,0,0,0,0,0
61.87,147,50,8,219,1,0,0,0,1,0,0
34.99,36.67,7.33,15,191,1,0,0,0,1,0,0
31.4,17.67,2,19,220,1,1,0,1,1,0,0
29.16,25.33,5.33,23,274,1,0,0,0,1,0,0
111.68,32.33,1.33,29,234,1,1,1,1,1,0,0
56.2,97.33,20.33,15,104,1,0,0,0,0,0,0
111.02,72.67,50.33,26,249,1,0,0,0,0,0,0
64.63,17.33,30.67,8,53,1,0,0,0,0,0,0
12.12,8.67,4,17,225,1,1,0,1,1,0,0
151.82,44.33,39.67,10,6,1,0,0,0,0,0,0
54.74,80.67,27.33,13,208,1,0,0,0,1,0,0
76.8,11,4,18,62,1,0,0,0,0,0,0
30.89,4.67,11.67,54,610,1,1,0,0,1,0,0
29,1,0,23,152,1,0,0,0,0,0,0
54.28,35.33,1,11,3,1,0,0,0,0,0,0
43.57,7.67,0,16,63,1,0,0,0,0,0,0
68.31,50.33,12.67,18,198,1,1,0,1,1,0,0
100,106.33,67,8,225,1,0,0,0,1,0,0
79.42,51,27.33,12,168,1,0,0,0,1,0,0
31.2,21.67,1.33,8,-3,1,0,0,0,0,0,0
95.48,27.33,6.33,12,86,1,1,0,0,1,0,0
40.14,5.33,1.33,7,79,1,0,0,0,1,0,0
79.09,38.67,9,10,91,1,0,0,0,1,0,0
30.11,0,0,19,107,1,0,0,0,0,0,0
96.16,21.33,79.67,19,380,1,0,0,0,1,0,0
54.81,0,0,12,110,1,1,0,0,1,0,0
61.27,53.33,17,19,227,1,1,0,1,1,0,0
36.44,28.67,11.67,37,424,1,0,0,0,1,0,0
58.04,5.67,2,7,60,1,1,0,0,1,0,0
87.29,58,5,12,89,1,0,0,1,1,0,0
58.38,8,8,19,202,1,0,0,0,1,0,0
100.82,91.33,8,19,53,1,0,0,0,0,0,0
18.84,42,9,8,134,1,1,1,0,1,0,0
43.05,3,0,35,360,1,1,0,0,1,0,0
46.07,10.33,3,9,96,1,0,0,0,1,0,0
63.31,11.67,0.33,15,131,1,1,0,0,1,0,0
38.32,15.33,0.33,19,6,0,0,0,0,1,0,0
36.13,22.33,1,37,390,1,1,0,0,1,0,0
34.99,8.67,0,15,57,1,0,0,0,0,0,0
66.7,62.67,22.67,13,70,1,0,0,0,0,0,0
74.61,32,17.33,11,24,1,0,0,0,0,0,0
41.91,4,0,40,410,1,1,0,0,1,0,0
17.15,0,0,35,385,1,1,0,0,1,0,0
60.65,5.67,0.67,25,133,1,0,0,0,0,0,0
36.06,9.67,4.67,12,37,1,0,0,0,0,0,0
59.19,14.33,0,12,100,1,1,0,0,1,0,0
57.84,15.33,8.33,43,448,1,0,1,1,1,0,0
59.82,269.67,60.67,9,252,1,0,0,0,1,0,0
98.62,36,34,8,15,1,0,0,0,0,0,0
51.42,1.33,7,25,263,1,0,0,0,1,0,0
90.08,22.33,8,40,379,1,1,0,0,1,0,0
40.43,32.67,18.33,20,257,1,1,0,0,1,0,0
154.03,75.67,27.67,10,58,1,1,0,0,1,0,0
46.15,3,2.67,7,68,1,0,0,0,1,0,0
231.43,69.67,12.67,19,21,1,1,0,0,1,0,0
108.96,43.67,4,14,76,1,1,0,0,1,0,0
98.53,54.33,17,20,189,1,0,0,0,1,0,0
56.47,71,22,18,35,0,0,0,0,1,0,0
90.2,34.33,10,21,185,1,1,1,1,1,0,0
206.23,35.67,29.33,24,45,1,0,0,0,0,0,0
58.36,5.33,7,30,303,1,0,0,0,1,0,0
40.15,26.67,1.33,34,347,1,0,0,1,1,0,0
75.11,1.33,0,21,170,1,0,0,1,1,0,0
129.7,33.67,0,17,69,1,0,0,0,1,0,0
110.87,41,17.67,48,361,1,0,0,0,0,0,0
10,0,0,8,105,1,1,0,1,1,0,0
45.31,17.67,15.67,8,114,1,0,0,0,1,0,0
121.53,62,18,14,100,1,0,0,0,1,0,0
165.62,79,16.67,13,37,1,1,0,0,1,0,0
63.24,0.67,2,28,259,1,1,1,1,1,0,0
68.33,16.67,1.67,11,76,1,1,0,0,1,0,0
64.45,42.33,26,14,82,1,0,0,0,0,0,0
128.39,49.33,23.33,12,86,1,1,0,0,1,0,0
63.59,8.67,0,35,324,1,0,0,1,1,0,0
61.98,17,0,20,170,1,0,0,0,1,0,0
58.94,2.33,2.67,15,129,1,1,0,0,1,0,0
183.56,53.33,4.33,25,102,1,1,0,0,1,0,0
108.16,62.33,11,18,29,1,0,0,0,0,0,0
76.27,15,4,25,115,1,0,0,0,0,0,0
60.57,0,0,30,171,1,0,0,0,0,0,0
50.45,14.33,0,29,274,1,0,0,0,1,0,0
33.99,0,0,12,115,1,0,0,1,1,0,0
173.7,35.33,35.33,25,102,1,0,0,0,0,0,0
35.44,6,0.67,9,84,1,0,0,1,1,0,0
45.74,8.67,3,32,318,1,0,0,1,1,0,0
29.03,0.67,0.33,10,100,1,0,0,0,1,0,0
58.16,31,6.33,34,335,1,0,0,0,1,0,0
51.79,13.67,0,16,136,1,0,0,0,1,0,0
30.71,0,0,17,169,1,1,1,1,1,0,0
21.11,2.33,0,11,117,1,0,0,0,1,0,0
35.7,0,0,11,101,1,0,1,1,1,0,0
50.49,95,17.67,7,97,1,0,0,0,1,0,0
34.99,1.33,0,37,371,1,1,0,1,1,0,0
80.96,75.67,15.67,11,99,1,0,0,0,1,0,0
74.04,49.67,13,37,265,1,0,0,0,0,0,0
23.09,8,7.67,21,241,1,0,0,0,1,0,0
79.48,33.33,8.33,16,27,1,0,0,0,0,0,0
106.29,114,13.67,14,96,1,1,0,0,1,0,0
100.22,26.33,16.67,10,70,1,0,0,1,1,0,0
39.23,14,0.67,14,25,1,0,0,0,0,0,0
30.26,12.33,1,18,180,1,0,0,0,1,0,0
41.37,16.67,7,10,0,1,0,0,0,0,0,0
33.59,16,1.67,27,271,1,0,1,1,1,0,0
35.34,4.33,0,33,326,1,1,0,0,1,0,0
59.39,38,9.67,8,70,1,0,0,1,1,0,0
72.69,60.33,25.67,19,218,1,1,0,0,1,0,0
47.1,15.67,2,17,153,1,0,1,1,1,0,0
50.44,36.33,23.67,19,133,1,0,0,0,0,0,0
133.26,55,20,51,466,1,0,0,0,1,0,0
47.49,26,13.33,37,393,1,0,0,0,1,0,0
16.65,11.67,0,10,106,1,0,0,0,1,0,0
30.72,4,0,20,194,1,1,0,1,1,0,0
55.75,86.67,45.33,7,67,1,0,0,0,0,0,0
44.5,48.67,20.67,15,87,1,0,0,0,0,0,0
127.92,115,44,8,97,1,1,0,0,1,0,0
36.45,5.33,0.33,31,302,1,0,0,0,1,0,0
163.98,62.33,2.33,25,107,1,0,0,0,1,0,0
189.47,215.33,44.33,25,103,1,0,0,0,0,0,0
10.5,0.33,0,8,89,1,1,0,0,1,0,0
52.3,53.33,1.33,12,89,1,0,0,0,1,0,0
89.91,120,65.33,17,294,1,0,0,0,1,0,0
29.99,0,0,10,88,1,0,0,0,1,0,0
147.3,53.33,67,10,61,1,0,0,0,0,0,0
89.03,44.67,38,22,160,1,0,0,0,0,0,0
65.02,47,9.33,21,191,1,0,0,0,1,0,0
32.46,10.67,9.33,28,299,1,1,1,1,1,0,0
38.29,12,9,35,261,1,0,0,0,0,0,0
61.53,0,0,16,11,1,0,0,0,0,0,0
34.99,4,2.33,27,263,1,1,0,1,1,0,0
115.95,21.67,15.67,13,70,1,0,0,1,1,0,0
51.15,6.67,1.67,19,57,1,0,0,0,0,0,0
119.63,91.33,24.67,18,144,1,0,0,1,1,0,0
33.85,24,0.67,9,71,1,1,0,1,1,0,0
111.61,185,49.67,39,446,1,1,0,0,1,0,0
81.22,39.67,30.33,28,306,1,0,0,1,1,0,0
136.22,40,14.33,11,21,1,1,0,0,1,0,0
83.44,91.67,20.33,30,293,1,1,0,1,1,0,0
159.53,47.67,30.33,45,293,1,0,0,0,0,0,0
11.46,21,5.33,13,149,1,1,0,0,1,0,0
51.26,15.33,16,27,283,1,0,0,0,1,0,0
75.33,14.33,7,23,85,1,0,0,0,0,0,0
55.1,58.67,14.33,33,335,1,1,0,1,1,0,0
104.76,91.67,8,24,168,1,0,1,0,1,0,0
36.83,40.67,29.33,9,48,1,0,0,0,0,0,0
66.62,66.33,23.33,18,193,1,0,0,0,1,0,0
63.02,0,0,57,530,1,0,0,0,1,0,0
95.17,34.67,17,17,132,1,0,0,0,1,0,0
42.01,31.67,21.67,17,204,1,0,0,0,1,0,0
67.49,28.67,20,17,68,1,0,0,0,0,0,0
31.13,36,12.33,25,167,1,0,0,0,0,0,0
163.94,37,22.67,15,52,1,1,0,0,1,0,0
78.88,20.33,0.67,29,221,1,1,0,1,1,0,0
34.79,29,19.33,27,202,1,1,0,0,0,0,0
20.53,10.67,0,13,116,1,0,0,0,1,0,0
127.88,5,0.67,21,84,1,1,0,0,1,0,0
44.66,11.33,1.67,8,42,1,0,0,0,1,0,0
71.52,49,14.67,16,135,1,1,0,1,1,0,0
110.45,49,12.67,36,191,1,0,0,0,0,0,0
82.49,27.33,2.67,13,55,1,1,0,1,1,0,0
41.75,53,19,11,128,1,0,0,0,1,0,0
54.79,31.33,5.33,19,155,1,0,1,0,1,0,0
59.7,118.33,24.33,8,93,1,1,0,0,1,0,0
30.55,3.67,2.67,18,162,1,1,0,0,1,0,0
105.1,87,3.33,49,301,1,0,0,0,0,0,0
29.99,19,10,16,163,1,1,0,0,1,0,0
29.04,1.67,2.67,22,101,1,0,0,0,0,0,0
51.01,3,1.33,12,72,1,1,0,0,1,0,0
68.25,55,9.33,8,36,1,0,0,0,1,0,0
29.99,0,0,13,101,1,1,0,0,1,0,0
48.59,72.67,13.67,7,60,1,1,0,1,1,0,0
84.82,20,0,32,238,1,1,0,0,1,0,0
36.17,24.33,2.33,41,391,1,0,0,0,1,0,0
34.22,23,0,11,75,1,0,0,0,1,0,0
54.18,24.67,4,14,96,1,1,0,0,1,0,0
17.54,98.33,76.67,7,181,1,0,0,0,0,0,0
36.51,55.67,14.67,42,334,1,1,0,0,0,0,0
39.27,23.33,12.33,14,136,1,1,0,0,1,0,0
54.41,62,12.33,20,181,1,0,0,0,1,0,0
183.57,0,0,36,168,1,1,0,0,1,0,0
30.24,22.33,3.33,14,14,1,0,0,0,0,0,0
33.24,5.67,0,40,270,1,0,0,0,0,0,0
61.59,4.67,0,34,278,1,1,1,1,1,0,0
38.24,16.33,0.67,22,78,1,1,1,0,0,0,0
26.61,30.67,6,7,54,1,0,0,0,1,0,0
50.73,18.67,2.33,32,275,1,1,0,1,1,0,0
17.59,0,0,14,117,1,0,0,0,1,0,0
45.41,7.67,2,20,155,1,1,1,1,1,0,0
23.74,69.33,23.33,22,264,1,1,0,0,1,0,0
141.89,63.67,24.33,21,127,1,0,0,0,1,0,0
47.78,157,75,9,259,1,0,0,0,1,0,0
104.56,21,21,41,261,1,0,0,0,0,0,0
49.83,11.67,7,22,81,1,0,0,0,0,0,0
102.98,61.33,11.67,19,6,1,0,0,0,0,0,0
17.4,8.33,1,34,325,1,0,0,0,1,0,0
69.08,13.67,1,24,62,1,0,0,0,0,0,0
186.49,73.67,76.33,10,18,1,0,0,0,0,0,0
71.98,55,22,33,215,1,0,0,0,0,0,0
49.99,41.67,28,25,173,1,1,0,0,0,0,0
108.89,97,44.33,13,33,1,0,0,0,0,0,0
38.94,4,2,21,63,1,0,0,0,0,0,0
51.25,9.33,1.67,37,317,1,1,1,1,1,0,0
21.77,38.33,14.33,12,128,1,0,0,1,1,0,0
68.62,42,12.33,23,81,1,0,0,0,0,0,0
58.62,91.67,47.33,15,218,1,1,0,0,1,0,0
130.09,33.33,4,22,81,1,1,0,1,1,0,0
42.63,7,17.33,11,102,1,1,0,0,1,0,0
53.74,6.33,0,19,120,1,0,0,1,1,0,0
66.54,19.67,0.33,11,24,1,0,0,0,1,0,0
38.86,5,4,19,148,1,1,0,1,1,0,0
44.48,26.67,3,22,67,1,0,0,0,0,0,0
28.38,29.33,19.67,9,103,1,1,0,0,1,0,0
89.04,69.33,9.67,13,48,1,1,1,0,1,0,0
64.1,12.33,8.33,8,19,1,1,0,0,1,0,0
54.4,20,4.67,29,133,1,0,0,0,0,0,0
50.49,26,9.67,34,204,1,0,0,0,0,0,0
177.13,116,43,30,126,1,0,0,0,0,0,0
63.9,18,6,21,146,1,1,0,1,1,0,0
49.99,1.33,0,27,205,1,1,0,0,1,0,0
71.53,49.67,14,35,307,1,0,0,0,1,0,0
41.95,12.33,0.67,31,257,1,1,0,0,1,0,0
132.73,31,18.33,26,160,1,0,0,0,1,0,0
65.48,32.67,11.67,11,57,1,0,0,0,1,0,0
66.45,187,99,10,311,1,0,0,1,1,0,0
40.73,31.33,7,36,226,1,0,0,0,0,0,0
76.01,88.33,15.67,26,213,1,0,0,0,1,0,0
30.51,2,0,24,194,1,1,0,0,1,0,0
56.25,58.67,7,13,73,1,0,0,0,1,0,0
76,5,0,20,101,1,1,0,1,1,0,0
32.49,58.67,14.33,18,68,1,0,0,0,0,0,0
153.96,65,33.33,9,3,1,1,1,1,1,0,0
57,43.33,5,22,157,1,0,0,0,1,0,0
46.96,0,0,20,132,1,0,0,0,1,0,0
97.61,105,51.67,12,48,1,0,0,0,0,0,0
143.29,42.33,5.33,26,105,1,1,0,1,1,0,0
83.58,61.33,24.67,46,436,1,1,0,0,1,0,0
58.55,6.67,3,23,55,1,0,0,0,0,0,0
38.28,36.67,0,24,78,1,0,0,0,0,0,0
31.73,14.33,2,12,69,1,1,0,0,1,0,0
39.22,4,0.67,14,77,1,1,0,1,1,0,0
34.69,3.67,4,14,92,1,0,0,0,1,0,0
117.74,82.33,36.33,17,28,1,0,0,0,0,0,0
180.39,132.67,68.33,20,88,1,0,0,0,0,0,0
37.53,70,9.33,15,115,1,0,0,0,1,0,0
48.48,11.67,3.67,19,127,1,1,0,0,1,0,0
105.19,0,0,14,2,1,0,0,0,1,0,0
70.39,9.33,1,25,54,1,0,0,0,0,0,0
78.24,43.33,24.33,27,137,1,0,0,0,0,0,0
51.77,75.33,16.33,8,47,1,0,0,0,1,0,0
50.34,21.33,9,10,46,1,1,1,0,1,0,0
12,19.67,2.33,34,316,1,1,0,0,1,0,0
63.4,30.33,4.33,12,38,1,0,0,0,1,0,0
35.51,3.67,0,7,3,1,0,0,0,1,0,0
72.21,31.33,9.67,20,127,1,0,0,0,1,0,0
134.49,57,36.33,31,254,1,1,0,1,1,0,0
55.93,31.33,10.33,8,21,1,0,0,0,1,0,0
69.03,7.67,2.67,29,201,1,0,0,0,1,0,0
48.96,33.33,20,17,151,1,1,0,0,1,0,0
51.58,30,3.33,27,201,1,1,1,0,1,0,0
41.96,24.67,3.67,15,88,1,1,0,0,1,0,0
80.85,80.33,16,7,0,1,1,0,0,1,0,0
82.86,79,20.33,13,73,1,0,0,0,1,0,0
57.23,64.33,34.33,14,51,1,0,0,0,0,0,0
118.42,33.33,0,39,139,1,0,0,0,0,0,0
37.76,77.67,18.67,14,127,1,0,0,0,1,0,0
46.66,23.67,11.33,30,158,1,0,0,0,0,0,0
15.32,0,0,21,167,1,1,0,0,1,0,0
50.02,53,13.33,22,180,1,0,0,0,1,0,0
31.93,9,0,34,180,1,0,0,0,0,0,0
42.4,8.33,5.33,19,132,1,1,0,1,1,0,0
104.34,169,100.67,24,406,1,1,0,0,1,0,0
92.12,143,30,13,90,1,0,0,0,1,0,0
37.35,27,7.33,17,122,1,0,0,0,1,0,0
79.25,41.67,6.67,46,271,1,0,0,0,0,0,0
46.99,41,4.33,27,102,1,0,0,0,0,0,0
130.49,62.67,57,20,98,1,0,0,0,0,0,0
50.45,4.67,1,43,355,1,1,0,1,1,0,0
195.76,36,5.67,33,107,1,1,0,0,1,0,0
51.18,14.67,0,43,350,1,0,0,0,1,0,0
50.18,13.33,5,13,55,1,1,0,1,1,0,0
51.29,23.33,8.67,39,334,1,0,0,0,1,0,0
70.24,15,3.67,12,18,1,0,0,0,1,0,0
45.67,32.33,22.67,19,175,1,1,0,0,1,0,0
23.08,17.67,0.33,26,204,1,0,0,0,1,0,0
25.09,7.33,3.33,35,304,1,0,0,0,1,0,0
97.77,61.33,22.67,10,24,1,0,0,0,1,0,0
35.56,31,19.67,38,270,1,0,0,0,0,0,0
35.59,8.33,13,21,176,1,1,1,1,1,0,0
165.18,16.67,14.33,46,298,1,1,0,0,1,0,0
79.4,31.67,8.33,11,10,1,0,0,0,1,0,0
154.23,123.33,20.33,35,111,1,1,0,0,0,0,0
43.17,41.67,0.33,17,87,1,0,0,0,1,0,0
114.32,24,25.33,13,44,1,0,0,0,1,0,0
45.09,3.67,0,18,94,1,0,0,0,1,0,0
54.7,37.33,10,27,207,1,0,0,1,1,0,0
34.99,16,4.33,25,190,1,0,0,0,1,0,0
44.69,56.67,6.33,21,144,1,0,0,0,1,0,0
33.68,26.33,18,29,274,1,0,0,0,1,0,0
58.58,54.33,24.67,7,39,1,1,0,1,1,0,0
9.99,14.33,5.33,22,188,1,0,0,0,1,0,0
116.36,66.67,18.67,12,9,1,1,0,0,1,0,0
40.79,21.33,15.67,29,258,1,0,0,0,1,0,0
33.24,9.67,1,41,346,1,1,0,0,1,0,0
51.97,10.33,0,17,73,1,0,0,0,1,0,0
48.98,18.67,5.33,30,227,1,1,0,0,1,0,0
43.15,5.33,0.33,20,114,1,0,0,0,1,0,0
34.99,12.33,3.33,9,17,1,0,0,0,1,0,0
124.83,56.33,15,37,142,1,0,0,0,0,0,0
18.84,7,0.33,11,46,1,1,0,0,1,0,0
50.43,3.33,0.33,29,198,1,0,0,0,1,0,0
10.74,89.33,16.67,20,197,1,1,0,1,1,0,0
56.96,60.67,34,11,106,1,1,0,1,1,0,0
98.81,9,3.33,23,91,1,1,0,0,1,0,0
98.61,49.67,4.67,15,12,1,1,0,0,1,0,0
57.41,12.67,4.33,22,128,1,1,0,0,1,0,0
171.85,162,60.67,12,71,1,0,0,0,1,0,0
61.77,35,3,24,37,1,0,0,0,0,0,0
97.34,31.67,29.33,21,149,1,0,0,1,1,0,0
31,29.33,0.33,19,112,1,1,0,0,1,0,0
42.03,28.67,19.67,18,148,1,0,0,0,1,0,0
62.42,13.33,16.67,31,251,1,0,1,1,1,0,0
80.93,251.33,49.33,20,113,1,0,0,0,0,0,0
48.64,22.33,6.33,35,275,1,1,0,0,1,0,0
37.22,64.33,5.67,11,36,1,0,0,0,1,0,0
85.24,34.67,8.33,12,2,1,1,1,1,1,0,0
81.75,59,31.67,21,170,1,0,0,1,1,0,0
28.35,11.33,1.67,35,282,1,0,0,0,1,0,0
76.21,43,3,18,56,1,1,0,0,1,0,0
30.28,6.67,1.33,29,111,1,0,0,0,0,0,0
37.93,18.67,0,20,5,1,0,0,0,0,0,0
78.19,103.67,107.33,10,286,1,0,1,0,1,0,0
23.74,4.33,0,29,215,1,0,0,0,1,0,0
156.71,267.33,48,35,278,1,1,0,0,1,0,0
50.28,9.33,1.33,25,148,1,1,0,0,1,0,0
81.3,87.67,58.33,34,278,1,0,0,0,0,0,0
101.36,124.67,52.67,18,175,1,0,0,0,1,0,0
35.84,12.67,10.33,17,107,1,0,0,1,1,0,0
64.6,14.67,1,33,213,1,0,0,0,1,0,0
113.45,167.67,75.67,35,407,1,1,0,0,1,0,0
36.84,70.67,13,43,280,1,0,0,0,0,0,0
90.32,46,16,28,178,1,1,1,1,1,0,0
150.65,47.33,6.33,44,146,1,0,0,0,0,0,0
39.12,6.33,17,7,19,1,1,0,0,1,0,0
208.42,38.33,14,28,43,1,0,0,0,1,0,0
38.43,41,6.67,23,153,1,0,0,1,1,0,0
49.99,1.67,1.33,38,279,1,1,0,1,1,0,0
101.15,64.33,0,19,22,1,1,0,0,1,0,0
104.27,36,5.67,21,56,1,0,0,0,1,0,0
99.94,60.33,15.33,16,38,1,1,0,0,1,0,0
58.41,99.67,24.33,13,78,1,0,0,0,1,0,0
14.58,42.33,17.67,31,292,1,1,0,0,1,0,0
32.27,1.33,0,28,85,1,0,0,0,0,0,0
62.56,124.33,21,16,94,1,0,0,1,1,0,0
53.34,22,8,25,157,1,0,0,0,1,0,0
43.5,2.67,0,31,12,0,0,0,0,1,0,0
55.18,12.67,4.33,13,19,1,1,0,0,1,0,0
45.74,57.67,16,7,1,1,1,0,0,1,0,0
78.7,42,20.33,21,20,1,0,0,0,0,0,0
71.61,8.33,2.67,21,76,1,0,0,0,1,0,0
43.3,28.33,5,19,93,1,0,0,0,1,0,0
161.12,203,55.33,16,86,1,0,1,1,1,0,0
135.89,30.33,7.67,24,51,1,1,0,0,1,0,0
56.01,23,1.33,33,212,1,1,1,0,1,0,0
39.93,0.67,0,21,101,1,1,0,1,1,0,0
89.41,13.67,1,18,18,1,1,0,0,1,0,0
100.76,32.33,5.67,23,71,1,0,0,0,1,0,0
161.88,27.33,32.33,48,241,1,0,0,0,0,0,0
62.83,69.33,30.67,25,105,1,0,0,0,0,0,0
38.4,16,3,25,150,1,0,0,0,1,0,0
74.52,23.67,18.67,21,14,1,0,0,0,0,0,0
94.94,84,10,21,68,1,0,0,0,1,0,0
96.17,102,14,37,244,1,0,0,0,1,0,0
19.89,0.33,0,26,170,1,1,0,1,1,0,0
41.34,35.33,5.67,13,29,1,1,0,0,1,0,0
34.99,8,1.33,44,344,1,1,1,1,1,0,0
50.73,16.67,9.67,21,113,1,0,0,0,1,0,0
41.6,22.67,15.67,49,328,1,0,0,0,0,0,0
49.85,67.67,0,16,32,1,1,0,0,1,0,0
34.45,3,0,29,183,1,0,0,0,1,0,0
56.49,1.67,0,29,159,1,0,0,0,1,0,0
33.76,12,2.67,22,119,1,1,0,0,1,0,0
72.17,28.33,47,23,222,1,0,0,0,1,0,0
169.92,49.67,4.33,35,109,1,1,1,1,1,0,0
49.47,5.67,0.33,24,11,1,0,0,0,0,0,0
39.74,30,6.33,33,235,1,1,0,0,1,0,0
10.25,14,10.67,9,31,1,1,0,1,1,0,0
56.58,40,10,13,20,1,1,0,1,1,0,0
36.23,12.67,0.33,17,54,1,0,0,0,1,0,0
42.49,12.33,4,27,59,1,0,0,0,0,0,0
53.53,37.33,28.67,30,153,1,0,0,0,0,0,0
50.24,4,0.33,32,91,1,1,0,1,0,0,0
52.27,15.67,3.33,26,138,1,1,0,1,1,0,0
10.42,0.33,0,12,28,1,1,0,1,1,0,0
83.8,73.33,16.33,29,174,1,0,0,0,1,0,0
35.94,9,0.33,23,115,1,1,1,0,1,0,0
40.75,9.67,5,18,72,1,1,0,1,1,0,0
33.19,70.33,10.33,17,86,1,1,0,0,1,0,0
126.06,26.33,59.33,24,206,1,1,0,0,1,0,0
111.22,50.67,10.33,24,73,1,0,0,0,1,0,0
55.13,30,4.33,15,22,1,0,0,1,1,0,0
32.83,18.33,7,23,137,1,0,0,0,1,0,0
84.62,130.67,63.67,10,118,1,1,0,1,1,0,0
63.89,4.33,1,26,13,1,0,0,0,0,0,0
150.66,205,72.67,20,177,1,0,0,0,1,0,0
12.03,0.33,0.67,57,492,1,1,1,1,1,0,0
62.47,111,100,14,190,1,0,0,0,0,0,0
